mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat,cifname
"[O-]C(=O)c1cc(cc(c1)c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-].[O][Mo]1234O[Mo]56([O])O[Mo]78(O1)([O])[O]1[Zn]9[O]2[Mo]2%104([O]3[Zn]3[O]5[Mo]45([O]6[Zn]6%11[O]7[Mo]781([O])O[Mo]18([O]9[Mo]9(O2)([O])O[Mo]2%12(O%10)([O]3[Mo]32([O]%12[Zn]([O]19)[O]1[Mo]2([O]7[Zn]79[O]%10[Mo]%12%13(O[Mo]%14%15%16([Mo]%17%18([O]%11[Mo]%11%19%20([O]9[Mo]9%21%20([O]%19[Zn]%19[O]%20[Mo](O%11)(O%17)([O])[O]%11[Zn]([O]%15%18)[O]%15[Mo]%17(O%16)(O%12)([Mo]%12%16%15([O]%17[Zn]%15[O]%13[Mo]%10(O%21)([O])O[Mo]%10%13(O9)([O]%19[Mo]%10([O]%15%13)(O[Mo]%20%11([O])O%12)([O])O%16)[O])[O])[O])[O])[O])([O]7%14)[O])[O])[O])([O]6[Mo]12(O5)(O3)[O])(O8)[O])(O4)[O])[O])[O])[O])[O] MOFid-v1.sql,rtl.cat0;7044312",ZnMo.WCDYDZCJRQPZQU.MOFkey-v1.sql,['[O][Mo]1234O[Mo]56([O])O[Mo]78(O1)([O])[O]1[Zn]9[O]2[Mo]2%104([O]3[Zn]3[O]5[Mo]45([O]6[Zn]6%11[O]7[Mo]781([O])O[Mo]18([O]9[Mo]9(O2)([O])O[Mo]2%12(O%10)([O]3[Mo]32([O]%12[Zn]([O]19)[O]1[Mo]2([O]7[Zn]79[O]%10[Mo]%12%13(O[Mo]%14%15%16([Mo]%17%18([O]%11[Mo]%11%19%20([O]9[Mo]9%21%20([O]%19[Zn]%19[O]%20[Mo](O%11)(O%17)([O])[O]%11[Zn]([O]%15%18)[O]%15[Mo]%17(O%16)(O%12)([Mo]%12%16%15([O]%17[Zn]%15[O]%13[Mo]%10(O%21)([O])O[Mo]%10%13(O9)([O]%19[Mo]%10([O]%15%13)(O[Mo]%20%11([O])O%12)([O])O%16)[O])[O])[O])[O])[O])([O]7%14)[O])[O])[O])([O]6[Mo]12(O5)(O3)[O])(O8)[O])(O4)[O])[O])[O])[O])[O]'],['[O-]C(=O)c1cc(cc(c1)c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-].[O][Mo]1234O[Mo]56([O])O[Mo]78(O1)([O])[O]1[Zn]9[O]2[Mo]2%104([O]3[Zn]3[O]5[Mo]45([O]6[Zn]6%11[O]7[Mo]781([O])O[Mo]18([O]9[Mo]9(O2)([O])O[Mo]2%12(O%10)([O]3[Mo]32([O]%12[Zn]([O]19)[O]1[Mo]2([O]7[Zn]79[O]%10[Mo]%12%13(O[Mo]%14%15%16([Mo]%17%18([O]%11[Mo]%11%19%20([O]9[Mo]9%21%20([O]%19[Zn]%19[O]%20[Mo](O%11)(O%17)([O])[O]%11[Zn]([O]%15%18)[O]%15[Mo]%17(O%16)(O%12)([Mo]%12%16%15([O]%17[Zn]%15[O]%13[Mo]%10(O%21)([O])O[Mo]%10%13(O9)([O]%19[Mo]%10([O]%15%13)(O[Mo]%20%11([O])O%12)([O])O%16)[O])[O])[O])[O])[O])([O]7%14)[O])[O])[O])([O]6[Mo]12(O5)(O3)[O])(O8)[O])(O4)[O])[O])[O])[O])[O],"sql,rtl",0,7044312
O=S(=O)(c1ccc(cc1)n1cnc2c1cccc2)c1ccc(cc1)n1cnc2c1cccc2.[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C12[CH]C3[CH][C]4C3(C([C]2[CH][C]1[C])[CH]4)[C]([C]([O])[O])[O])c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat1;7044394,Zn.OBXYTXDZYVVQSQ.VUIGLCVVTLHXEU.ZXNQTCACXGTVIH.MOFkey-v1.UNKNOWN,['[Zn]'],"['O=S(=O)(c1ccc(cc1)n1cnc2c1cccc2)c1ccc(cc1)n1cnc2c1cccc2', '[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=C1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C12[CH]C3[CH][C]4C3(C([C]2[CH][C]1[C])[CH]4)[C]([C]([O])[O])[O])c1ccc(cc1)C(=O)[O-]']",O=S(=O)(c1ccc(cc1)n1cnc2c1cccc2)c1ccc(cc1)n1cnc2c1cccc2.[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C12[CH]C3[CH][C]4C3(C([C]2[CH][C]1[C])[CH]4)[C]([C]([O])[O])[O])c1ccc(cc1)C(=O)[O-].[Zn],UNKNOWN,1,7044394
* MOFid-v1.NA.NAno_mof;7044444,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044444
[Co].[NH3]C1CCC(CC1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc(c(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;7044463,Co.OPKJDOQAQIFJLI.MOFkey-v1.UNKNOWN,['[Co]'],['[NH3]C1CCC(CC1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc(c(c1)C(=O)[O-])C(=O)[O-]'],[Co].[NH3]C1CCC(CC1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc(c(c1)C(=O)[O-])C(=O)[O-],UNKNOWN,0,7044463
F[C]C1=C(C(=O)[O-])C(=N[N]1)C(F)(F)F.F[C]C1=C(C(=O)[O-])[C](N=N1)C(F)(F)F.[Cu].[Cu][Cu].[O-]C(=O)C1=C(N=N[C]1C(F)(F)F)C(F)(F)F.[O-]C(=O)C1=C([N]N=C1C(F)(F)F)C(F)(F)F MOFid-v1.UNKNOWN.cat0;7044464,Cu.DWJOKYLUKPUMHY.VVPVDGJSGUEZAU.MOFkey-v1.UNKNOWN,"['[Cu]', '[Cu][Cu]']","['F[C]C1=C(C(=O)[O-])C(=N[N]1)C(F)(F)F', 'F[C]C1=C(C(=O)[O-])[C](N=N1)C(F)(F)F', '[O-]C(=O)C1=C(N=N[C]1C(F)(F)F)C(F)(F)F', '[O-]C(=O)C1=C([N]N=C1C(F)(F)F)C(F)(F)F']",F[C]C1=C(C(=O)[O-])C(=N[N]1)C(F)(F)F.F[C]C1=C(C(=O)[O-])[C](N=N1)C(F)(F)F.[Cu].[Cu][Cu].[O-]C(=O)C1=C(N=N[C]1C(F)(F)F)C(F)(F)F.[O-]C(=O)C1=C([N]N=C1C(F)(F)F)C(F)(F)F,UNKNOWN,0,7044464
OC(=O)c1ccc(c(c1)O)S([O])([O])[O].[O-]C(=O)C(=O)[O-].[OH2][La]([OH2])([OH2])[OH2] MOFid-v1.ERROR.cat0;7044654,La.FSUJXHCARZIJCK.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,['[OH2][La]([OH2])([OH2])[OH2]'],"['OC(=O)c1ccc(c(c1)O)S([O])([O])[O]', '[O-]C(=O)C(=O)[O-]']",OC(=O)c1ccc(c(c1)O)S([O])([O])[O].[O-]C(=O)C(=O)[O-].[OH2][La]([OH2])([OH2])[OH2],ERROR,0,7044654
* MOFid-v1.NA.NAno_mof;7044655,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044655
* MOFid-v1.NA.NAno_mof;7044656,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044656
* MOFid-v1.NA.NAno_mof;7044657,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044657
* MOFid-v1.NA.NAno_mof;7044658,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044658
* MOFid-v1.NA.NAno_mof;7044659,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044659
* MOFid-v1.NA.NAno_mof;7044660,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044660
* MOFid-v1.NA.NAno_mof;7044661,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044661
[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Er]([OH2])[OH2] MOFid-v1.fes.cat0;7044662,Er.CDKUKDKARJGMLU.MOFkey-v1.fes,['[OH2][Er]([OH2])[OH2]'],['[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O]'],[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Er]([OH2])[OH2],fes,0,7044662
[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Tm]([OH2])[OH2] MOFid-v1.fes.cat0;7044663,Tm.CDKUKDKARJGMLU.MOFkey-v1.fes,['[OH2][Tm]([OH2])[OH2]'],['[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O]'],[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Tm]([OH2])[OH2],fes,0,7044663
* MOFid-v1.NA.NA;7044664,,['*'],[],*,NA,,7044664
* MOFid-v1.NA.NA;7044665,,['*'],[],*,NA,,7044665
* MOFid-v1.NA.NA;7044666,,['*'],[],*,NA,,7044666
[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Yb]([OH2])[OH2] MOFid-v1.fes.cat0;7044667,Yb.CDKUKDKARJGMLU.MOFkey-v1.fes,['[OH2][Yb]([OH2])[OH2]'],['[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O]'],[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Yb]([OH2])[OH2],fes,0,7044667
* MOFid-v1.NA.NA;7044668,,['*'],[],*,NA,,7044668
[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Lu]([OH2])[OH2] MOFid-v1.fes.cat0;7044669,Lu.CDKUKDKARJGMLU.MOFkey-v1.fes,['[OH2][Lu]([OH2])[OH2]'],['[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O]'],[O-]C(=O)c1ccc(c(c1)[O])S([O])([O])[O].[OH2][Lu]([OH2])[OH2],fes,0,7044669
* MOFid-v1.NA.NA;7044670,,['*'],[],*,NA,,7044670
* MOFid-v1.NA.NA;7044671,,['*'],[],*,NA,,7044671
* MOFid-v1.NA.NA;7044672,,['*'],[],*,NA,,7044672
* MOFid-v1.NA.NA;7044673,,['*'],[],*,NA,,7044673
* MOFid-v1.NA.NAno_mof;7044674,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044674
* MOFid-v1.NA.NA;7044675,,['*'],[],*,NA,,7044675
* MOFid-v1.NA.NA;7044676,,['*'],[],*,NA,,7044676
* MOFid-v1.NA.NA;7044677,,['*'],[],*,NA,,7044677
* MOFid-v1.NA.NAno_mof;7044678,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044678
* MOFid-v1.NA.NAno_mof;7044679,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044679
* MOFid-v1.NA.NAno_mof;7044680,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044680
* MOFid-v1.NA.NA;7044681,,['*'],[],*,NA,,7044681
* MOFid-v1.NA.NA;7044682,,['*'],[],*,NA,,7044682
* MOFid-v1.NA.NAno_mof;7044683,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044683
* MOFid-v1.NA.NA;7044684,,['*'],[],*,NA,,7044684
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Yb] MOFid-v1.ERROR.cat1;7044685,Yb.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Yb]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Yb],ERROR,1,7044685
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Lu] MOFid-v1.ERROR.cat1;7044686,Lu.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Lu]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Lu],ERROR,1,7044686
* MOFid-v1.NA.NA;7044687,,['*'],[],*,NA,,7044687
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Gd] MOFid-v1.ERROR.cat1;7044688,Gd.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Gd]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Gd],ERROR,1,7044688
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Er] MOFid-v1.ERROR.cat1;7044689,Er.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Er]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Er],ERROR,1,7044689
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Tb] MOFid-v1.ERROR.cat1;7044690,Tb.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Tb]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Tb],ERROR,1,7044690
O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Ho] MOFid-v1.ERROR.cat1;7044691,Ho.KUJNZTOOCDFFDI.MOFkey-v1.ERROR,['[OH2][Ho]'],['O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-]'],O=N(=O)c1c(ccc(c1[O])S([O])([O])[O])C(=O)[O-].[OH2][Ho],ERROR,1,7044691
[Eu].[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn] MOFid-v1.sql.cat0;7044747,ZnEu.CHTHALBTIRVDBM.MOFkey-v1.sql,"['[Eu]', '[Zn]']",['[O-]C(=O)c1ccc(o1)C(=O)[O-]'],[Eu].[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn],sql,0,7044747
[O-]C(=O)c1ccc(o1)C(=O)[O-].[Tb].[Zn] MOFid-v1.sql.cat0;7044748,ZnTb.CHTHALBTIRVDBM.MOFkey-v1.sql,"['[Tb]', '[Zn]']",['[O-]C(=O)c1ccc(o1)C(=O)[O-]'],[O-]C(=O)c1ccc(o1)C(=O)[O-].[Tb].[Zn],sql,0,7044748
* MOFid-v1.NA.NAno_mof;7044890,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7044890
"[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc2c(c1)cc(cc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR,rra.cat1;7044891",K.GDSRMADSINPKSL.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc2c(c1)cc(cc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc2c(c1)cc(cc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O],"ERROR,rra",1,7044891
[Eu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-] MOFid-v1.ERROR.cat0;7044975,Eu.CULWHZJWAKFHMK.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,['[Eu]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-]']",[Eu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-],ERROR,0,7044975
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-].[Sm] MOFid-v1.ERROR.cat0;7044976,Sm.CULWHZJWAKFHMK.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,['[Sm]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-]']",[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-].[Sm],ERROR,0,7044976
[K]1[OH2][K][OH2]1.[O-]C(=O)C(=O)[O-].[OH2][Tb] MOFid-v1.ERROR.cat0;7044977,KTb.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,"['[K]1[OH2][K][OH2]1', '[OH2][Tb]']",['[O-]C(=O)C(=O)[O-]'],[K]1[OH2][K][OH2]1.[O-]C(=O)C(=O)[O-].[OH2][Tb],ERROR,0,7044977
[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-] MOFid-v1.ERROR.cat0;7044978,Gd.CULWHZJWAKFHMK.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,['[Gd]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-]']",[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-],ERROR,0,7044978
[Dy].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-] MOFid-v1.ERROR.cat0;7044979,Dy.CULWHZJWAKFHMK.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,['[Dy]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-]']",[Dy].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)Oc1cccc(c1)C(=O)[O-],ERROR,0,7044979
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cncc(c1)C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat0;7045028,Zn.MPFLRYZEEAQMLQ.NEQFBGHQPUXOFH.MOFkey-v1.UNKNOWN,['[Zn]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1cncc(c1)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cncc(c1)C(=O)[O-].[Zn],UNKNOWN,0,7045028
[Cd].[O-]C(=O)C1=[C]C(=C([C]=[C]1)C(=O)[O-])[N].[O-]C(=O)C1=[C][C]=C(C(=[C]1)[N])C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;7045047,Cd.HAVZTOICADSDCK.MWVTWFVJZLCBMC.MOFkey-v1.ERROR,['[Cd]'],"['[O-]C(=O)C1=[C]C(=C([C]=[C]1)C(=O)[O-])[N]', '[O-]C(=O)C1=[C][C]=C(C(=[C]1)[N])C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Cd].[O-]C(=O)C1=[C]C(=C([C]=[C]1)C(=O)[O-])[N].[O-]C(=O)C1=[C][C]=C(C(=[C]1)[N])C(=O)[O-].n1ccc(cc1)c1ccncc1,ERROR,0,7045047
"[N][N][C]1C2(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])C3C2[C]2C4C1(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C4[C]3C(F)(F)[C](F)[C]1C3C4C3(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])[C](C3(C1C3[C]4C([C]([C]1C3C4[C](C([C]2F)(F)F)C2C1C2([C](C34c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])F)(F)F)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N].[O][Cu][Cu][O] MOFid-v1.shp,agw.cat0;7045116",Cu.KZMPLZULSNYIBI.MOFkey-v1.shp,['[O][Cu][Cu][O]'],['[N][N][C]1C2(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])C3C2[C]2C4C1(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C4[C]3C(F)(F)[C](F)[C]1C3C4C3(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])[C](C3(C1C3[C]4C([C]([C]1C3C4[C](C([C]2F)(F)F)C2C1C2([C](C34c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])F)(F)F)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N]'],[N][N][C]1C2(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])C3C2[C]2C4C1(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C4[C]3C(F)(F)[C](F)[C]1C3C4C3(c3cc(cc(c3)C(=O)[O-])C(=O)[O-])[C](C3(C1C3[C]4C([C]([C]1C3C4[C](C([C]2F)(F)F)C2C1C2([C](C34c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])F)(F)F)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N][N].[O][Cu][Cu][O],"shp,agw",0,7045116
[C]#N.[Fe].[Pt] MOFid-v1.sql.cat0;7045151,FePt.JEVCWSUVFOYBFI.MOFkey-v1.sql,"['[Fe]', '[Pt]']",['[C]#N'],[C]#N.[Fe].[Pt],sql,0,7045151
[C]#N.[Fe].[Pt].n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1 MOFid-v1.fsc.cat0;7045152,FePt.JEVCWSUVFOYBFI.WDOFIWQTTKIBQE.MOFkey-v1.fsc,"['[Fe]', '[Pt]']","['[C]#N', 'n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1']",[C]#N.[Fe].[Pt].n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1,fsc,0,7045152
[C]#N.[Fe].[Pt] MOFid-v1.sql.cat0;7045153,FePt.JEVCWSUVFOYBFI.MOFkey-v1.sql,"['[Fe]', '[Pt]']",['[C]#N'],[C]#N.[Fe].[Pt],sql,0,7045153
[C]#N.[Fe].[Pt].n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1 MOFid-v1.fsc.cat0;7045154,FePt.JEVCWSUVFOYBFI.WDOFIWQTTKIBQE.MOFkey-v1.fsc,"['[Fe]', '[Pt]']","['[C]#N', 'n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1']",[C]#N.[Fe].[Pt].n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1,fsc,0,7045154
"[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Zn]([OH]12([Zn]3[Zn]42[O]3[O]4)[Zn]2[Zn]31[O]2[O]3)([OH2])[OH2] MOFid-v1.sra,UNKNOWN.cat0;7045167",Zn.ZOWZALHSXAQGES.MOFkey-v1.sra,['[OH2][Zn]([OH]12([Zn]3[Zn]42[O]3[O]4)[Zn]2[Zn]31[O]2[O]3)([OH2])[OH2]'],['[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Zn]([OH]12([Zn]3[Zn]42[O]3[O]4)[Zn]2[Zn]31[O]2[O]3)([OH2])[OH2],"sra,UNKNOWN",0,7045167
"[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Zn][Zn][OH2].[Zn] MOFid-v1.bex,UNKNOWN.cat0;7045168",Zn.ZOWZALHSXAQGES.MOFkey-v1.bex,"['[OH2][Zn][Zn][OH2]', '[Zn]']",['[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Zn][Zn][OH2].[Zn],"bex,UNKNOWN",0,7045168
"[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].[OH2][Co]([OH2][Co][OH2][Co]([OH2])[OH2])[OH2].[OH4][Co][Co]([OH2])[OH2] MOFid-v1.ths,UNKNOWN.cat0;7045169",Co.ZOWZALHSXAQGES.MOFkey-v1.ths,"['[OH2][Co]([OH2])([OH2])[OH2]', '[OH2][Co]([OH2][Co][OH2][Co]([OH2])[OH2])[OH2]', '[OH4][Co][Co]([OH2])[OH2]']",['[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].[OH2][Co]([OH2][Co][OH2][Co]([OH2])[OH2])[OH2].[OH4][Co][Co]([OH2])[OH2],"ths,UNKNOWN",0,7045169
* MOFid-v1.NA.NA;7045170,,['*'],[],*,NA,,7045170
* MOFid-v1.NA.NAno_mof;7045183,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,7045183
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat1;7045279,Zn.CEBWCJILGIWCOV.MOFkey-v1.sql,['[Zn][Zn]'],['[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]'],[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn],sql,1,7045279
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn] MOFid-v1.ERROR.cat1;7045280,Zn.CEBWCJILGIWCOV.MOFkey-v1.ERROR,['[Zn]'],['[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]'],[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn],ERROR,1,7045280
