* MOFid-v1.NA.NAno_mof;4346859,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4346859
* MOFid-v1.NA.NAno_mof;4346860,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4346860
* MOFid-v1.NA.NAno_mof;4346862,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4346862
* MOFid-v1.NA.NAno_mof;4346864,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4346864
[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)c1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;4346901,Co.MAWKLXRVKVOYLR.WOSVXXBNNCUXMT.MOFkey-v1.ERROR,"['[Co]', '[OH2][Co]([OH2])([OH2])[OH2]']","['[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)c1ccc(cc1)c1ccncc1']",[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)c1ccc(cc1)c1ccncc1,ERROR,0,4346901
[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.ERROR.cat0;4346902,Co.MGFJDEHFNMWYBD.WOSVXXBNNCUXMT.MOFkey-v1.ERROR,"['[Co]', '[OH2][Co]([OH2])([OH2])[OH2]']","['[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)C=Cc1ccncc1']",[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)C=Cc1ccncc1,ERROR,0,4346902
O[Co](O)(O)O.[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;4346903,Co.MWVTWFVJZLCBMC.WOSVXXBNNCUXMT.MOFkey-v1.ERROR,"['O[Co](O)(O)O', '[Co]']","['[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",O[Co](O)(O)O.[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1,ERROR,0,4346903
[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].c1ncn(c1)c1ccc(cc1)n1cncc1 MOFid-v1.ERROR.cat0;4346904,Co.JWPDUQLIPMJLOF.WOSVXXBNNCUXMT.MOFkey-v1.ERROR,"['[Co]', '[OH2][Co]([OH2])([OH2])[OH2]']","['[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'c1ncn(c1)c1ccc(cc1)n1cncc1']",[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].c1ncn(c1)c1ccc(cc1)n1cncc1,ERROR,0,4346904
[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)[N][N]c1ccncc1 MOFid-v1.ERROR.cat0;4346905,Co.WOSVXXBNNCUXMT.XUPMSLUFFIXCDA.MOFkey-v1.ERROR,"['[Co]', '[OH2][Co]([OH2])([OH2])[OH2]']","['[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)[N][N]c1ccncc1']",[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].n1ccc(cc1)[N][N]c1ccncc1,ERROR,0,4346905
O.O=C1C(=O)C(=O)C1=O.[Dy].[O-]C(=O)[O-].[O-]C=O.[O] MOFid-v1.ERROR.cat0;4346980,Dy.BDAGIHXWWSANSR.BVKZGUZCCUSVTD.KDAVZOLBYGNLGF.MOFkey-v1.ERROR,"['O', '[Dy]', '[O]']","['O=C1C(=O)C(=O)C1=O', '[O-]C(=O)[O-]', '[O-]C=O']",O.O=C1C(=O)C(=O)C1=O.[Dy].[O-]C(=O)[O-].[O-]C=O.[O],ERROR,0,4346980
O=C1C(=O)C(=O)C1=O.[Gd].[O-]C(=O)[O-].[O-]C=O.[OH].[O] MOFid-v1.ERROR.cat0;4346981,Gd.BDAGIHXWWSANSR.BVKZGUZCCUSVTD.KDAVZOLBYGNLGF.MOFkey-v1.ERROR,"['[Gd]', '[OH]', '[O]']","['O=C1C(=O)C(=O)C1=O', '[O-]C(=O)[O-]', '[O-]C=O']",O=C1C(=O)C(=O)C1=O.[Gd].[O-]C(=O)[O-].[O-]C=O.[OH].[O],ERROR,0,4346981
[Ba].[O-]C(=O)C=Cc1c2ccccc2c(c2c1cccc2)C=CC(=O)[O-].[OH2][Ba].[OH2][Ba][OH2] MOFid-v1.ERROR.cat0;4347077,Ba.QGJNKGPCTYCXLD.MOFkey-v1.ERROR,"['[Ba]', '[OH2][Ba]', '[OH2][Ba][OH2]']",['[O-]C(=O)C=Cc1c2ccccc2c(c2c1cccc2)C=CC(=O)[O-]'],[Ba].[O-]C(=O)C=Cc1c2ccccc2c(c2c1cccc2)C=CC(=O)[O-].[OH2][Ba].[OH2][Ba][OH2],ERROR,0,4347077
CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.[OH2][Er][OH2] MOFid-v1.ERROR.cat0;4347146,Er.VPKZSKMETXOSJQ.MOFkey-v1.ERROR,['[OH2][Er][OH2]'],['CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC'],CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.[OH2][Er][OH2],ERROR,0,4347146
CSC(=C(C(=[C]C(=O)[O-])SC)[C])[C]C(=O)[O-].CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C].CSC1=C2[C]=[C]C(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC.[OH2]1[Gd]2[Gd]1[OH2]2 MOFid-v1.ERROR.cat0;4347147,Gd.MYCOAXZUFBXJNL.XGTGIBHNQZPFAY.MOFkey-v1.ERROR,['[OH2]1[Gd]2[Gd]1[OH2]2'],"['CSC(=C(C(=[C]C(=O)[O-])SC)[C])[C]C(=O)[O-]', 'CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C]', 'CSC1=C2[C]=[C]C(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC']",CSC(=C(C(=[C]C(=O)[O-])SC)[C])[C]C(=O)[O-].CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C].CSC1=C2[C]=[C]C(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC.[OH2]1[Gd]2[Gd]1[OH2]2,ERROR,0,4347147
CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C]1C(=C(SC)[C]2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])C(=O)[O-].CS[C]=C([C](C1=C(SC)C(=C([C]C#C1)SC)C(=O)[O-])SC)C(=O)[O-].[OH2][Tb][OH2] MOFid-v1.ERROR.cat0;4347148,Tb.RCXCVSJKYBFGFY.VDWGWDHCTSHMMV.VPKZSKMETXOSJQ.MOFkey-v1.ERROR,['[OH2][Tb][OH2]'],"['CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC', 'CS[C]1C(=C(SC)[C]2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])C(=O)[O-]', 'CS[C]=C([C](C1=C(SC)C(=C([C]C#C1)SC)C(=O)[O-])SC)C(=O)[O-]']",CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C]1C(=C(SC)[C]2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])C(=O)[O-].CS[C]=C([C](C1=C(SC)C(=C([C]C#C1)SC)C(=O)[O-])SC)C(=O)[O-].[OH2][Tb][OH2],ERROR,0,4347148
CSC1=C(C(=O)[O-])C(=C2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])SC.CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C]1[C]2C#CC(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC.[OH2][Eu][OH2] MOFid-v1.ERROR.cat0;4347149,Eu.VDWGWDHCTSHMMV.VPKZSKMETXOSJQ.XGTGIBHNQZPFAY.MOFkey-v1.ERROR,['[OH2][Eu][OH2]'],"['CSC1=C(C(=O)[O-])C(=C2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])SC', 'CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC', 'CS[C]1[C]2C#CC(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC']",CSC1=C(C(=O)[O-])C(=C2C#C[C]1C1(SC)[C](C21SC)C(=O)[O-])SC.CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C]1[C]2C#CC(=C(C(=C2SC)C(=O)[O-])SC)C(=C1C(=O)[O-])SC.[OH2][Eu][OH2],ERROR,0,4347149
CSC(=[C]C(=O)[O-])C1=[C][C](C(=C1SC)C(=O)[O-])SC.CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C][C]SC.CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C][C]C(=C([C]C(=O)[O-])SC)C(=[C]C(=O)[O-])SC.[OH2]1[Dy]2[Dy]1[OH2]2 MOFid-v1.ERROR.cat0;4347150,Dy.ATSYJHVIMMUBAS.RSTKMGGDGSRDKC.VPKZSKMETXOSJQ.MOFkey-v1.ERROR,['[OH2]1[Dy]2[Dy]1[OH2]2'],"['CSC(=[C]C(=O)[O-])C1=[C][C](C(=C1SC)C(=O)[O-])SC', 'CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C][C]SC', 'CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC', 'CS[C][C]C(=C([C]C(=O)[O-])SC)C(=[C]C(=O)[O-])SC']",CSC(=[C]C(=O)[O-])C1=[C][C](C(=C1SC)C(=O)[O-])SC.CSC(=[C]C(=O)[O-])[C](C(=[C]C(=O)[O-])SC)[C][C]SC.CSC1=C(C(=O)[O-])C(=C2C1=C(SC)C(=C2SC)C(=O)[O-])SC.CS[C][C]C(=C([C]C(=O)[O-])SC)C(=[C]C(=O)[O-])SC.[OH2]1[Dy]2[Dy]1[OH2]2,ERROR,0,4347150
[C]#S[C]1[C](C(=O)[O-])[C](C2=C1[C](S#[C])C(=C2[S]=[C])C(=O)[O-])[S]=[C].[C]=[S][C]1C2=C([C]([C]1C(=O)[O-])S#[C])C(=C([C]2[S]=[C])C(=O)[O-])S#[C].[Er].[O-]C(=O)C1=C(S#[C])C2=C(S#[C])C(=C(C2=C1S#[C])S#[C])C(=O)[O-].[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C.[O-]C(=O)c1sc2c(c1[CH])c(c(s2)C(=O)[O-])[CH] MOFid-v1.UNKNOWN.cat0;4347151,Er.HJFWHKYZNVVXHJ.JARLNIWLMPUVAR.UWDCNENZQOGOOB.MOFkey-v1.UNKNOWN,['[Er]'],"['[C]#S[C]1[C](C(=O)[O-])[C](C2=C1[C](S#[C])C(=C2[S]=[C])C(=O)[O-])[S]=[C]', '[C]=[S][C]1C2=C([C]([C]1C(=O)[O-])S#[C])C(=C([C]2[S]=[C])C(=O)[O-])S#[C]', '[O-]C(=O)C1=C(S#[C])C2=C(S#[C])C(=C(C2=C1S#[C])S#[C])C(=O)[O-]', '[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C', '[O-]C(=O)c1sc2c(c1[CH])c(c(s2)C(=O)[O-])[CH]']",[C]#S[C]1[C](C(=O)[O-])[C](C2=C1[C](S#[C])C(=C2[S]=[C])C(=O)[O-])[S]=[C].[C]=[S][C]1C2=C([C]([C]1C(=O)[O-])S#[C])C(=C([C]2[S]=[C])C(=O)[O-])S#[C].[Er].[O-]C(=O)C1=C(S#[C])C2=C(S#[C])C(=C(C2=C1S#[C])S#[C])C(=O)[O-].[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C.[O-]C(=O)c1sc2c(c1[CH])c(c(s2)C(=O)[O-])[CH],UNKNOWN,0,4347151
"[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-] MOFid-v1.dia,ths.cat0;4347204",Ni.BPFVHHLYBQRNKE.MOFkey-v1.dia,['[Ni]'],['[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-],"dia,ths",0,4347204
"[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-] MOFid-v1.dia,ths.cat0;4347205",Ni.BPFVHHLYBQRNKE.MOFkey-v1.dia,['[Ni]'],['[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-],"dia,ths",0,4347205
"[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-] MOFid-v1.dia,ths.cat0;4347206",Ni.BPFVHHLYBQRNKE.MOFkey-v1.dia,['[Ni]'],['[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],[Ni].[O-]C(=O)c1ccc(cc1c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-],"dia,ths",0,4347206
* MOFid-v1.NA.NA;4347282,,['*'],[],*,NA,,4347282
* MOFid-v1.NA.NAno_mof;4347283,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347283
* MOFid-v1.NA.NAno_mof;4347284,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347284
* MOFid-v1.NA.NA;4347285,,['*'],[],*,NA,,4347285
"[Cd].[O-]C(=O)C1=CC(=[C]C(=C1)C(=O)[O-])NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C1=CC(=[C]C(=C1)NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cd][O] MOFid-v1.ERROR,UNKNOWN.cat0;4347328",Cd.DPPNOHZMFVYBQK.PITAPHBMAROJAH.MOFkey-v1.ERROR,"['[Cd]', '[O][Cd][O]']","['[O-]C(=O)C1=CC(=[C]C(=C1)C(=O)[O-])NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C1=CC(=[C]C(=C1)NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]']",[Cd].[O-]C(=O)C1=CC(=[C]C(=C1)C(=O)[O-])NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C1=CC(=[C]C(=C1)NC1=NC(=[N]=C([N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cd][O],"ERROR,UNKNOWN",0,4347328
[In].[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[O-][C]=O.[O] MOFid-v1.UNKNOWN.cat1;4347351,In.ARCGXLSVLAOJQL.SSODQXRGMVULMF.MOFkey-v1.UNKNOWN,"['[In]', '[O]']","['[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-][C]=O']",[In].[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[O-][C]=O.[O],UNKNOWN,1,4347351
* MOFid-v1.NA.NA;4347398,,['*'],[],*,NA,,4347398
* MOFid-v1.NA.NA;4347413,,['*'],[],*,NA,,4347413
Nc1c(c2ccc(cc2)C(=O)[O-])c(N)c(c(c1c1ccc(cc1)C(=O)[O-])N)c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.hcb.cat1;4347414,Zn.GILYVBBKIMCRGU.MOFkey-v1.hcb,['[Zn]'],['Nc1c(c2ccc(cc2)C(=O)[O-])c(N)c(c(c1c1ccc(cc1)C(=O)[O-])N)c1ccc(cc1)C(=O)[O-]'],Nc1c(c2ccc(cc2)C(=O)[O-])c(N)c(c(c1c1ccc(cc1)C(=O)[O-])N)c1ccc(cc1)C(=O)[O-].[Zn],hcb,1,4347414
[N]c1c(c2ccc(cc2)C(=O)[O-])c([N])c(c(c1c1ccc(cc1)C(=O)[O-])[N])c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.hcb.cat1;4347415,Zn.IESKSADSAFSZMI.MOFkey-v1.hcb,['[Zn]'],['[N]c1c(c2ccc(cc2)C(=O)[O-])c([N])c(c(c1c1ccc(cc1)C(=O)[O-])[N])c1ccc(cc1)C(=O)[O-]'],[N]c1c(c2ccc(cc2)C(=O)[O-])c([N])c(c(c1c1ccc(cc1)C(=O)[O-])[N])c1ccc(cc1)C(=O)[O-].[Zn],hcb,1,4347415
C[C](CCC1(CC[C](C)C)N2[C][C]N1[C][C]2)C.[O-]C(=O)c1ccc(cc1)C1=C([N])[C]=C([C]=C1[N])[N].[O-][C]=O.[Zn] MOFid-v1.ERROR.cat3;4347416,Zn.BJSGXQRQKHYPJZ.SSODQXRGMVULMF.VOYZPRFHYCOWDC.MOFkey-v1.ERROR,['[Zn]'],"['C[C](CCC1(CC[C](C)C)N2[C][C]N1[C][C]2)C', '[O-]C(=O)c1ccc(cc1)C1=C([N])[C]=C([C]=C1[N])[N]', '[O-][C]=O']",C[C](CCC1(CC[C](C)C)N2[C][C]N1[C][C]2)C.[O-]C(=O)c1ccc(cc1)C1=C([N])[C]=C([C]=C1[N])[N].[O-][C]=O.[Zn],ERROR,3,4347416
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.kgm.cat1;4347504,Cu.GZJYHAYPVZNUJX.MOFkey-v1.kgm,['[O][Cu][Cu][O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O],kgm,1,4347504
[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Mg]([OH2])([OH2])[O] MOFid-v1.ERROR.cat0;4347528,MgCu.LVPMIMZXDYBCDF.MOFkey-v1.ERROR,"['[Cu]', '[O][Mg]([OH2])([OH2])[O]']",['[O-]C(=O)c1ccc(cn1)C(=O)[O-]'],[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Mg]([OH2])([OH2])[O],ERROR,0,4347528
[Ca].[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;4347529,CaCu.LVPMIMZXDYBCDF.MOFkey-v1.UNKNOWN,"['[Ca]', '[Cu]']",['[O-]C(=O)c1ccc(cn1)C(=O)[O-]'],[Ca].[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-],UNKNOWN,0,4347529
[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Sr]([O])[O] MOFid-v1.ERROR.cat0;4347530,CuSr.LVPMIMZXDYBCDF.MOFkey-v1.ERROR,"['[Cu]', '[O][Sr]([O])[O]']",['[O-]C(=O)c1ccc(cn1)C(=O)[O-]'],[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Sr]([O])[O],ERROR,0,4347530
[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Ba]([O])([O])([O])[O] MOFid-v1.ERROR.cat0;4347531,CuBa.LVPMIMZXDYBCDF.MOFkey-v1.ERROR,"['[Cu]', '[O][Ba]([O])([O])([O])[O]']",['[O-]C(=O)c1ccc(cn1)C(=O)[O-]'],[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Ba]([O])([O])([O])[O],ERROR,0,4347531
[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O.[OH2][Ni](O[Ni]O[Ni]([OH2])[OH2])[OH2] MOFid-v1.kgd.cat0;4347532,Ni.KRJLBWKAYPGJOF.MOFkey-v1.kgd,['[OH2][Ni](O[Ni]O[Ni]([OH2])[OH2])[OH2]'],['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O'],[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O.[OH2][Ni](O[Ni]O[Ni]([OH2])[OH2])[OH2],kgd,0,4347532
N1=NN=C([N]1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)CC1=NN=N[N]1.[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat0;4347546,Zn.CYIDZMCFTVVTJO.UXXHVNKZVXEQSD.MOFkey-v1.UNKNOWN,['[Zn]'],"['N1=NN=C([N]1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)CC1=NN=N[N]1', '[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]']",N1=NN=C([N]1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)CC1=NN=N[N]1.[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Zn],UNKNOWN,0,4347546
O=C1[CH]C(=O)C(=O)[CH]C1=O.[OH2][Ca][OH2] MOFid-v1.fsh.cat0;4347605,Ca.LNVOXMSQVXGERB.MOFkey-v1.fsh,['[OH2][Ca][OH2]'],['O=C1[CH]C(=O)C(=O)[CH]C1=O'],O=C1[CH]C(=O)C(=O)[CH]C1=O.[OH2][Ca][OH2],fsh,0,4347605
[Ca].[O-]C(=O)c1ccc(cc1)C(=CC=C(c1ccc(cc1)C(=O)[O-])c1ccccc1)c1ccccc1 MOFid-v1.lim.cat0;4347649,Ca.IPIFPGMOTKZWTQ.MOFkey-v1.lim,['[Ca]'],['[O-]C(=O)c1ccc(cc1)C(=CC=C(c1ccc(cc1)C(=O)[O-])c1ccccc1)c1ccccc1'],[Ca].[O-]C(=O)c1ccc(cc1)C(=CC=C(c1ccc(cc1)C(=O)[O-])c1ccccc1)c1ccccc1,lim,0,4347649
* MOFid-v1.NA.NAno_mof;4347719,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347719
* MOFid-v1.NA.NAno_mof;4347730,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347730
* MOFid-v1.NA.NAno_mof;4347731,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347731
"[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-].[Zn][Zn] MOFid-v1.rtl,sql.cat0;4347732",Zn.PIHPSVLXESVMCT.MOFkey-v1.rtl,['[Zn][Zn]'],['[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-].[Zn][Zn],"rtl,sql",0,4347732
* MOFid-v1.NA.NAno_mof;4347733,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4347733
"[Co][Co].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-] MOFid-v1.rtl,sql.cat0;4347734",Co.PIHPSVLXESVMCT.MOFkey-v1.rtl,['[Co][Co]'],['[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-]'],[Co][Co].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-],"rtl,sql",0,4347734
CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1.[Mn] MOFid-v1.UNKNOWN.cat1;4347757,Mn.ORUHTAHXNQKOJQ.MOFkey-v1.UNKNOWN,['[Mn]'],['CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1'],CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1.[Mn],UNKNOWN,1,4347757
CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1.[O][Mn].n1ccc(cc1)CCc1ccncc1 MOFid-v1.ERROR.cat0;4347758,Mn.DQRKTVIJNCVZAX.ORUHTAHXNQKOJQ.MOFkey-v1.ERROR,['[O][Mn]'],"['CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1', 'n1ccc(cc1)CCc1ccncc1']",CSC1=C(SC)SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1.[O][Mn].n1ccc(cc1)CCc1ccncc1,ERROR,0,4347758
