cifname,mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat
4127367,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][U]123([O])[O]4[U]56([O]3[U]378([O]2[U]29([O]1[U]1%104([O]6[U]([O]53)([O]2%10)([O]79)([O])[O])OO1)([O])[O])OO8)([O])[O] MOFid-v1.bcu.cat0,U.VUYFKAXNJXFNFA.MOFkey-v1.bcu,['[O][U]123([O])[O]4[U]56([O]3[U]378([O]2[U]29([O]1[U]1%104([O]6[U]([O]53)([O]2%10)([O]79)([O])[O])OO1)([O])[O])OO8)([O])[O]'],['Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]'],Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][U]123([O])[O]4[U]56([O]3[U]378([O]2[U]29([O]1[U]1%104([O]6[U]([O]53)([O]2%10)([O]79)([O])[O])OO1)([O])[O])OO8)([O])[O],bcu,0.0
4127368,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O][Th]123([O])[O]4[Th]56789([O]1[Th]1%10([O]2[Th]2%11%12%13%14([O]3[Th]34([O]6[Th]([O]51)([O]23)([O]%10%11)([O])[O])([O])[O])[O]12[O]3%12[O]%131[O]%1423)([O])[O])[O]12[O]37[O]81[O]923 MOFid-v1.bcu.cat0,Th.NEQFBGHQPUXOFH.MOFkey-v1.bcu,['[O][Th]123([O])[O]4[Th]56789([O]1[Th]1%10([O]2[Th]2%11%12%13%14([O]3[Th]34([O]6[Th]([O]51)([O]23)([O]%10%11)([O])[O])([O])[O])[O]12[O]3%12[O]%131[O]%1423)([O])[O])[O]12[O]37[O]81[O]923'],['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O][Th]123([O])[O]4[Th]56789([O]1[Th]1%10([O]2[Th]2%11%12%13%14([O]3[Th]34([O]6[Th]([O]51)([O]23)([O]%10%11)([O])[O])([O])[O])[O]12[O]3%12[O]%131[O]%1423)([O])[O])[O]12[O]37[O]81[O]923,bcu,0.0
4127369,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][Th]1234([O])(OO1)[O]1[Th]567([O]4[Th]489%10%11([O]3[Th]3%12%13([O]2[Th]2%14%15%161([O]7[Th]1([O]64)([O]32)([O]8%13)([O])([O])OO1)[O]12[O]3%14[O]%151[O]%1623)([O])([O])OO%12)[O]12[O]39[O]%101[O]%1123)([O])([O])OO5 MOFid-v1.bcu.cat0,Th.VUYFKAXNJXFNFA.MOFkey-v1.bcu,['[O][Th]1234([O])(OO1)[O]1[Th]567([O]4[Th]489%10%11([O]3[Th]3%12%13([O]2[Th]2%14%15%161([O]7[Th]1([O]64)([O]32)([O]8%13)([O])([O])OO1)[O]12[O]3%14[O]%151[O]%1623)([O])([O])OO%12)[O]12[O]39[O]%101[O]%1123)([O])([O])OO5'],['Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]'],Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][Th]1234([O])(OO1)[O]1[Th]567([O]4[Th]489%10%11([O]3[Th]3%12%13([O]2[Th]2%14%15%161([O]7[Th]1([O]64)([O]32)([O]8%13)([O])([O])OO1)[O]12[O]3%14[O]%151[O]%1623)([O])([O])OO%12)[O]12[O]39[O]%101[O]%1123)([O])([O])OO5,bcu,0.0
4127370,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][U]123[O]4[U]56[O]3[U]37[O]2[U]28[O]1[U]14[O]6[U]([O]53)([O]21)([O]78)[O] MOFid-v1.bcu.cat0,U.VUYFKAXNJXFNFA.MOFkey-v1.bcu,['[O][U]123[O]4[U]56[O]3[U]37[O]2[U]28[O]1[U]14[O]6[U]([O]53)([O]21)([O]78)[O]'],['Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]'],Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][U]123[O]4[U]56[O]3[U]37[O]2[U]28[O]1[U]14[O]6[U]([O]53)([O]21)([O]78)[O],bcu,0.0
4127371,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][Th]123[O]4[Th]567([O]3[Th]389([O]2[Th]2%10%11([O]1[Th]1%124([O]7[Th]([O]63)([O]2%12)([O]8%11)[O])OO1)OO%10)OO9)OO5 MOFid-v1.bcu.cat0,Th.VUYFKAXNJXFNFA.MOFkey-v1.bcu,['[O][Th]123[O]4[Th]567([O]3[Th]389([O]2[Th]2%10%11([O]1[Th]1%124([O]7[Th]([O]63)([O]2%12)([O]8%11)[O])OO1)OO%10)OO9)OO5'],['Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]'],Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-].[O][Th]123[O]4[Th]567([O]3[Th]389([O]2[Th]2%10%11([O]1[Th]1%124([O]7[Th]([O]63)([O]2%12)([O]8%11)[O])OO1)OO%10)OO9)OO5,bcu,0.0
4127399,C1CN[C]([C](N1)c1ccncc1)c1ccncc1.[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,Zn.INZWXAQZRZLCIF.WVDRSXGPQWNUBN.MOFkey-v1.pcu,['[Zn][Zn]'],"['C1CN[C]([C](N1)c1ccncc1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]']",C1CN[C]([C](N1)c1ccncc1)c1ccncc1.[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn][Zn],pcu,1.0
4127626,O=[C]Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C].[C][CH][CH][C][C][C].[C][CH][CH][C](C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])[C][C].[C][C][C][CH][CH][C]1[C](C1([O])[NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C].[C][C][C][CH][CH][C][C](C([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])([C][CH][CH][C][C][C])[O])[O].[O][Sc][O]([Sc][OH2])[Sc][O] MOFid-v1.htb.cat0,Sc.CKFHELFCLLMHSU.HWUYIZAOMAKJRW.JNFQKTHDKFTBKQ.SMEOICSBVIJVPV.UHCACINOWMLBSG.YYQBXBPSHFZKTD.MOFkey-v1.htb,['[O][Sc][O]([Sc][OH2])[Sc][O]'],"['O=[C]Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]', 'O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O]', 'O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C].[C][CH][CH][C][C][C]', '[C][CH][CH][C](C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])[C][C]', '[C][C][C][CH][CH][C]1[C](C1([O])[NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C]', '[C][C][C][CH][CH][C][C](C([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])([C][CH][CH][C][C][C])[O])[O]']",O=[C]Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].O=[C][C]([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C].[C][CH][CH][C][C][C].[C][CH][CH][C](C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])[C][C].[C][C][C][CH][CH][C]1[C](C1([O])[NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O].[C][CH][CH][C][C][C].[C][C][C][CH][CH][C][C](C([NH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-])([C][CH][CH][C][C][C])[O])[O].[O][Sc][O]([Sc][OH2])[Sc][O],htb,0.0
4127889,C[C]1[C]C[C]([C](C1)[O])[O].[CH2][C]([C]([O])[CH2])[O].[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn] MOFid-v1.pcu.cat0,Zn.NDRKHHYNLMIFMC.PBICMWDTPRCMJN.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Zn]'],"['C[C]1[C]C[C]([C](C1)[O])[O]', '[CH2][C]([C]([O])[CH2])[O]', '[O-]C(=O)c1ccc(s1)C(=O)[O-]']",C[C]1[C]C[C]([C](C1)[O])[O].[CH2][C]([C]([O])[CH2])[O].[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn],pcu,0.0
4127891,[O-]C(=O)c1ccc(s1)C(=O)[O-].[O][C]1[C]=[C][C]1[O].[Zn] MOFid-v1.pcu.cat0,Zn.VTWCFHDJTOUGSY.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Zn]'],"['[O-]C(=O)c1ccc(s1)C(=O)[O-]', '[O][C]1[C]=[C][C]1[O]']",[O-]C(=O)c1ccc(s1)C(=O)[O-].[O][C]1[C]=[C][C]1[O].[Zn],pcu,0.0
4127892,[O-]C(=O)c1ccc(s1)C(=O)[O-].[O]C1C=CC1[O].[O][CH]C=C[CH][O].[Zn] MOFid-v1.pcu.cat0,Zn.JGEMYUOFGVHXKV.QNIIEOFKKNMYRL.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Zn]'],"['[O-]C(=O)c1ccc(s1)C(=O)[O-]', '[O]C1C=CC1[O]', '[O][CH]C=C[CH][O]']",[O-]C(=O)c1ccc(s1)C(=O)[O-].[O]C1C=CC1[O].[O][CH]C=C[CH][O].[Zn],pcu,0.0
4127894,[O-]C(=O)c1ccc(s1)C(=O)[O-].[O][C]1[C][C][C]1[O].[Zn] MOFid-v1.pcu.cat0,Zn.VTWCFHDJTOUGSY.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Zn]'],"['[O-]C(=O)c1ccc(s1)C(=O)[O-]', '[O][C]1[C][C][C]1[O]']",[O-]C(=O)c1ccc(s1)C(=O)[O-].[O][C]1[C][C][C]1[O].[Zn],pcu,0.0
4128031,"[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.flu,flt.cat0",Zr.TWYWKIJGFCITIK.MOFkey-v1.flu,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"flu,flt",0.0
4128032,"[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.csq,xly.cat0",Zr.TWYWKIJGFCITIK.MOFkey-v1.csq,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"csq,xly",0.0
4128035,"[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.flu,flt.cat0",Zr.OMMYHUPHWRFAPM.MOFkey-v1.flu,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"flu,flt",0.0
4128036,"[O-]C(=O)c1ccc(cc1)C1=[C]C(=C(C(=C1C)C1=C(C)C(=[C]C(=C1C)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.flu,flt.cat0",Zr.CJIGFCHOKLMROU.MOFkey-v1.flu,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc(cc1)C1=[C]C(=C(C(=C1C)C1=C(C)C(=[C]C(=C1C)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C1=[C]C(=C(C(=C1C)C1=C(C)C(=[C]C(=C1C)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"flu,flt",0.0
4128100,"Cc1c(c2c(C)c(c3ccncc3)c(c(c2C)c2ccncc2)C)c(C)c(c(c1c1ccncc1)C)c1ccncc1.[Co].[O-]C(=O)C.[O]c1cc(cc(c1[O])C(C)(C)C)C(C)(C)C MOFid-v1.pts,tfk.cat0",Co.NOUZOVBGCDDMSX.QTBSBXVTEAMEQO.WGSOASQXNYEXGC.MOFkey-v1.pts,['[Co]'],"['Cc1c(c2c(C)c(c3ccncc3)c(c(c2C)c2ccncc2)C)c(C)c(c(c1c1ccncc1)C)c1ccncc1', '[O-]C(=O)C', '[O]c1cc(cc(c1[O])C(C)(C)C)C(C)(C)C']",Cc1c(c2c(C)c(c3ccncc3)c(c(c2C)c2ccncc2)C)c(C)c(c(c1c1ccncc1)C)c1ccncc1.[Co].[O-]C(=O)C.[O]c1cc(cc(c1[O])C(C)(C)C)C(C)(C)C,"pts,tfk",0.0
4128165,[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O] MOFid-v1.bcu.cat0,Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu,['[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O]'],['[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O],bcu,0.0
4128167,[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43 MOFid-v1.bcu.cat0,Zr.VXLXTMVUOOCOPF.MOFkey-v1.bcu,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],['[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,bcu,0.0
4128175,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.csq.cat0,Zr.HVCDAMXLLUJLQZ.MOFkey-v1.csq,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],csq,0.0
4128230,[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-].[OH2][Fe][O]([Fe][OH2])[Fe][OH2] MOFid-v1.acs.cat0,Fe.HLYNCYAOLRANJS.MOFkey-v1.acs,['[OH2][Fe][O]([Fe][OH2])[Fe][OH2]'],['[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-]'],[O-]C(=O)c1c(N)c(N)c(c(c1N)N)C(=O)[O-].[OH2][Fe][O]([Fe][OH2])[Fe][OH2],acs,0.0
4128231,[Fe][O]([Fe])[Fe].[O-]C(=O)c1c([NH3])c([NH3])c(c(c1[NH3])[NH3])C(=O)[O-] MOFid-v1.acs.cat0,Fe.CCGRWJSONXYFTK.MOFkey-v1.acs,['[Fe][O]([Fe])[Fe]'],['[O-]C(=O)c1c([NH3])c([NH3])c(c(c1[NH3])[NH3])C(=O)[O-]'],[Fe][O]([Fe])[Fe].[O-]C(=O)c1c([NH3])c([NH3])c(c(c1[NH3])[NH3])C(=O)[O-],acs,0.0
4128232,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2] MOFid-v1.tbo.cat0,Cu.QMKYBPDZANOJGF.MOFkey-v1.tbo,['[OH2][Cu][Cu][OH2]'],['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2],tbo,0.0
4128316,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0,Zn.NEQFBGHQPUXOFH.MOFkey-v1.sql,['[Zn][Zn]'],['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],sql,0.0
4128319,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat1,Zn.NEQFBGHQPUXOFH.MOFkey-v1.sql,['[Zn][Zn]'],['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],sql,1.0
4128382,Cc1sc(cc1C1=C(CCC1)c1cc(sc1C)c1ccncc1)c1ccncc1.[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.fsc.cat3,Zn.LLQAIDHAAXVYTF.SBBQDUFLZGOASY.MOFkey-v1.fsc,['[Zn][Zn]'],"['Cc1sc(cc1C1=C(CCC1)c1cc(sc1C)c1ccncc1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]']",Cc1sc(cc1C1=C(CCC1)c1cc(sc1C)c1ccncc1)c1ccncc1.[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-].[Zn][Zn],fsc,3.0
4128514,NC1=NC=NC2=NC=N[C]12.Nc1ncnc2=[N]=CN=c12.[Cu].[Cu]1[OH]2[Cu][OH]3[Cu]4562[OH]1[Cu][OH]6[Cu][OH]5[Cu][OH]4[Cu]3 MOFid-v1.gar.cat0,Cu.GTBORZCYFKUESX.XLTORTMOVVGLEX.MOFkey-v1.gar,"['[Cu]', '[Cu]1[OH]2[Cu][OH]3[Cu]4562[OH]1[Cu][OH]6[Cu][OH]5[Cu][OH]4[Cu]3']","['NC1=NC=NC2=NC=N[C]12', 'Nc1ncnc2=[N]=CN=c12']",NC1=NC=NC2=NC=N[C]12.Nc1ncnc2=[N]=CN=c12.[Cu].[Cu]1[OH]2[Cu][OH]3[Cu]4562[OH]1[Cu][OH]6[Cu][OH]5[Cu][OH]4[Cu]3,gar,0.0
4128610,[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C]C(=C([C]=C1C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O][Np]12([O])O[Np]34([O])(F)O[Np]56([O])(F)O[Np]78([O])(F)O[Np]9%10(O[Np]%11%12(O[Np]%13([O]2[Np]2%14(O[Np]%15(O1)([O]4[Np](O5)([O])([O])O[Np]1(O%15)([O]6[Np](O7)([O])([O])O[Np]4(O1)([O]8[Np](O[Np]1(O[Np](O2)([O])(F)(O[Np](O%12)([O]91)([O])[O])[O]%11[Np](O%14)(O%13)([O])[O])(O4)[O])(O%10)([O])[O])[O])[O])[O])([O])F)(O3)[O])[O])([O])F MOFid-v1.shp.cat0,Np.PIYZQJQNTKVVRG.MOFkey-v1.shp,['[O][Np]12([O])O[Np]34([O])(F)O[Np]56([O])(F)O[Np]78([O])(F)O[Np]9%10(O[Np]%11%12(O[Np]%13([O]2[Np]2%14(O[Np]%15(O1)([O]4[Np](O5)([O])([O])O[Np]1(O%15)([O]6[Np](O7)([O])([O])O[Np]4(O1)([O]8[Np](O[Np]1(O[Np](O2)([O])(F)(O[Np](O%12)([O]91)([O])[O])[O]%11[Np](O%14)(O%13)([O])[O])(O4)[O])(O%10)([O])[O])[O])[O])[O])([O])F)(O3)[O])[O])([O])F'],['[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C]C(=C([C]=C1C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-]'],[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C]C(=C([C]=C1C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-])C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O][Np]12([O])O[Np]34([O])(F)O[Np]56([O])(F)O[Np]78([O])(F)O[Np]9%10(O[Np]%11%12(O[Np]%13([O]2[Np]2%14(O[Np]%15(O1)([O]4[Np](O5)([O])([O])O[Np]1(O%15)([O]6[Np](O7)([O])([O])O[Np]4(O1)([O]8[Np](O[Np]1(O[Np](O2)([O])(F)(O[Np](O%12)([O]91)([O])[O])[O]%11[Np](O%14)(O%13)([O])[O])(O4)[O])(O%10)([O])[O])[O])[O])[O])([O])F)(O3)[O])[O])([O])F,shp,0.0
